dpca0g000640.840	pentatricopeptide repeat 336 (PPR336);Tetratricopeptide repeat (TPR)-like superfamily protein	OsPLS29
dpca2g115810.840	cytochrome P450, family 71, subfamily B, polypeptide 20 (CYP71B20);ytochrome p450, family 71, subfamily B, polypeptide 11 (CYP71B11);cytochrome P450, family 71, subfamily B, polypeptide 14 (CYP71B14);cytochrome P450, family 71, subfamily B, polypeptide 13 (CYP71B13);cytochrome P450, family 71, subfamily B, polypeptide 12 (CYP71B12)	OsCYP71Z22;OsCYP71Z21;Oscyp71Z4, OsCYP71Z2, CYP71Z2;Oscyp71Z1, OsCYP71Z7, CYP71Z7;Oscyp71Z7, OsCYP71Z6, CYP71Z6
dpca2g091660.840	P-loop containing nucleoside triphosphate hydrolases superfamily protein;AAA-ATPase 1 (AATP1)	
dpca2g128020.840	RING/U-box superfamily protein;maternal effect embryo arrest 16 (MEE16);hypoxia-responsive family protein / zinc finger (C3HC4-type RING finger) family protein	OsRING51, OsC3HC4_060, C3HC4_060;OsBIRF1, OsRING50, RING50, OsC3HC4_022, C3HC4_022;OsRING52, OsC3HC4_064, C3HC4_064;OsRING372, OsC3HC4_080, C3HC4_080
dpca2g110270.840	Plant protein of unknown function (DUF641)	OsGFR1;GIL1
dpca2g088540.840	Mitochondrial transcription termination factor family protein	
dpca2g101150.840	20S proteasome beta subunit D1 (PBD1);20S proteasome beta subunit D2 (PBD2)	OsPBD1
dpca2g154310.840	GT72B1;UDP-Glycosyltransferase superfamily protein;UDP-glucosyl transferase 72B3 (UGT72B3)	
dpca2g097930.840	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	
dpca2g168820.840	SUPPRESSOR OF AUXIN RESISTANCE1 (SAR1)	
dpca2g106710.840	Presenilin-2 (PS2);Presenilin-1 (PS1)	
dpca2g095560.840	RESISTANCE TO P. SYRINGAE PV MACULICOLA 1 (RPM1);Disease resistance protein (CC-NBS-LRR class) family	
dpca2g172730.840	NB-ARC domain-containing disease resistance protein;LRR and NB-ARC domains-containing disease resistance protein	rNBS41
dpca2g133480.840	UDP-Glycosyltransferase superfamily protein;UDP-glycosyltransferase 73B4 (UGT73B4)	OscZOG1, cZOG1
dpca2g136640.840	Pyridoxamine 5'-phosphate oxidase family protein	
dpca2g116840.840	heat shock transcription factor  A6B (HSFA6B);heat shock transcription factor A2 (HSFA2)	HSfA2c, OsHsfA2c, OsHsf-25, rHsf6, OsHSF6, HSF25, OsHSF25, HSF6, OsHsfA6a, HsfA6a;HSfA2d, OsHsfA2d, OsHsf-08, rHsf7, HSF08, OsHSF8, HSF8, HSF7, OsHSF7, OsHSFA2dI, OsHSFA2dII, OsHSFA2dIII, OsHsfA6b, HsfA6b, OsHsf2d, Hsf2d, HTG3, OsHTG3
dpca2g096450.840	Mitochondrial substrate carrier family protein	
dpca2g088260.840	unknown protein;FAR1-related sequence 8 (FRS8);FAR1-related sequence 6 (FRS6)	Os-CASTOR;OsPOLLUX, Os-POLLUX, DMI1, OsDMI1
dpca2g097290.840	heat shock transcription factor  A6B (HSFA6B);heat shock transcription factor A2 (HSFA2);heat shock transcription factor A1E (HSFA1E)	HSfA2a, OsHsfA2a, OsHsf-11, rHsf4, OsHSF11, HSF11, HSF4, RHSP2, OsHsfA2a-1, OsHsfA2a-2, OsHsfA2a-3, OsHsfA2a-4, OsHsfA2a-5, OsHsfA2a-6, OsHsfA2e, HsfA2e
dpca2g161950.840	myb domain protein 73 (MYB73);myb domain protein r1 (MYBR1);myb domain protein 77 (MYB77);myb domain protein 70 (MYB70);myb domain protein 1 (MYB1)	OsMYB1, MYB1, Os2R_MYB22, MYB2-25, OsMYB2-25;R2R3-MYB, OsMYB102, OsMYB81, MYB81, MYB2-78, OsMYB2-78;R2R3-MYB, OsMYB44, MYB2-98, OsMYB2-98;Os2R_MYB54, MYB2-63, OsMYB2-63;R2R3-MYB, OsMYB19, Os2R_MYB16, 2R_MYB16, MYB2-17, OsMYB2-17
dpca2g164320.840	Sec14p-like phosphatidylinositol transfer family protein	OsSNDP10, OsSec14-23, Sec14-23;OsSNDP9, OsSec14-21, Sec14-21;OsSNDP7, OsSec14-20, Sec14-20;OsSNDP8, OsSec14-9, Sec14-9
dpca2g087450.840	RNA-binding (RRM/RBD/RNP motifs) family protein	OsRRM1-77
dpca2g087880.840	heat shock cognate protein 70-1 (HSC70-1);Heat shock protein 70 (Hsp 70) family protein	HSP70, hsp70, OsHSP70, OsMed37_8, Med37_8;OsHSP70, hsp70, OsMed37_4, Med37_4
dpca2g088860.840	translocon at the outer envelope membrane of chloroplasts 159 (TOC159)	OsTOC90;OsEnS-6;OsTOC120
dpca2g089640.840	receptor lectin kinase (RLK);Concanavalin A-like lectin protein kinase family protein	ZFP182/ZOS3-21, ZOS3-21;OsSIT2
dpca2g105130.840	ankyrin repeat family protein	OsTPR215;OsTPR043, TPR043, OsTPR43;OsTPR045, TPR045, OsTPR45
dpca2g154150.840	prefoldin 6 (PFD6)	
dpca2g129630.840	calmodulin-binding family protein	OsIQM3;OsIQM5;OsSTA242, OsIQM6;OsSTA91, OsIQM2
dpca2g138070.840	BEST Arabidopsis thaliana protein match is: plastid movement impaired 2 (TAIR:AT1G66480.1);At17.1;plastid movement impaired 2 (PMI2);unknown protein	
dpca2g087950.840	cytochrome P450, family 71, subfamily B, polypeptide 37 (CYP71B37);cytochrome P450, family 71, subfamily B, polypeptide 24 (CYP71B24);cytochrome P450, family 71, subfamily B, polypeptide 20 (CYP71B20);cytochrome P450, family 71, subfamily B, polypeptide 34 (CYP71B34);cytochrome P450, family 71, subfamily B, polypeptide 25 (CYP71B25)	OsCYP71E3;OsCYP71V2;OsCYP71W1, OsCYP71W2, CYP71W2;OsCYP71V1
dpca2g117480.840	BTB-POZ and MATH domain 1 (BPM1);BTB-POZ and MATH domain 2 (BPM2)	OsMB22, MB22, OsMBTB51, MBTB51;OsMBTB50;OsMBTB49;OsMBTB44;OsMB29, MB29, OsMBTB45, MBTB45
dpca2g139640.840	Concanavalin A-like lectin protein kinase family protein	LECRK-S.7, OsLecRK-S.7, OsDAF1, DAF1, OsLecRK5, LecRK5, OsAP1
dpca2g127820.840	lectin protein kinase family protein;S-locus lectin protein kinase family protein;S-domain-2 5 (SD2-5)	SDRLK-66, OsSDRLK-66, OsSDRLK66;OsRLCK198, SDRLK-37, OsSDRLK-37, SDRLK37, OsSDRLK37;SDRLK-5, OsSDRLK-5, OsSDRLK5
dpca2g114210.840	response regulator 12 (RR12);response regulator 2 (RR2);response regulator 1 (RR1);response regulator 14 (RR14)	RR24, OsRR24, Rrb2, Orr4, OsRR17, RR17, OsRRB2, RRB2, OsRR24/LEPTO1, OsLEPTO1, LEPTO1, OsDLC1;OsRR23, Rrb5, Orr3, OsRR18, RR18, OsRRB5, RRB5, OsRRB3, RRB3;RR22, OsRR22, Rrb4, Orr2, OsRR20, RR20, OsRRB4, RRB4, OsHST1, OsRRB5, RRB5;OsRR26, Rrb6, Orr6, OsRR16, RR16, OsRRB6, OsRRB1, RRB1;OsRR21, Rrb1, Orr1, OsRR19, RR19, OsRRB1, ORR1, OsRRB4, RRB4
dpca2g128930.840	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	2-ODD12, Os2-ODD12, Os2ODD12, 2ODD12, OsHIS1
dpca2g172050.840	cold shock domain protein 1 (CSDP1);cold shock domain protein 3 (CSP3)	OsCSP1
dpca2g129880.840	Leucine-rich receptor-like protein kinase family protein;EF-TU receptor (EFR);Leucine-rich repeat protein kinase family protein	OsRLCK65
dpca2g110020.840	S-locus lectin protein kinase family protein;B120;S-domain-1 13 (SD1-13)	OsRLCK162, SDK6, OsSDK6;OsMAK10;SDRLK-42, OsSDRLK-42, OsSDRLK42;SDRLK-30, OsSDRLK-30, OsSDRLK30;OsRLCK163, SDK7, OsSDK7
dpca2g171120.840	unknown protein	
dpca2g105320.840	FUNCTIONS IN: phosphoinositide binding	
dpca2g149460.840	D-isomer specific 2-hydroxyacid dehydrogenase family protein	OsHPR2, OsHPR2-1, OsHPR2-2
dpca2g119280.840	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;DARK INDUCIBLE 11 (DIN11)	2-ODD33, Os2-ODD33, Os2ODD33
dpca2g164670.840	O-fucosyltransferase family protein	
dpca2g118630.840	receptor like protein 52 (RLP52);Protein kinase family protein with leucine-rich repeat domain;Leucine-rich receptor-like protein kinase family protein;HAESA (HAE)	
dpca2g109580.840	Duplicated homeodomain-like superfamily protein;GT2	OsGT-2, GT-2, OsMSL22, MSL22
dpca2g167150.840	O-fucosyltransferase family protein	
dpca2g106930.840	Protein of Unknown Function (DUF239)	
dpca2g095940.840	eukaryotic elongation factor 5A-1 (ELF5A-1);eukaryotic elongation factor 5A-3 (ELF5A-3);FUMONISIN B1-RESISTANT12 (FBR12);Transducin/WD40 repeat-like superfamily protein	eIF-5A-2;OseIF5A-1, eIF5A-1;eIF-4d, EIF4D, elF-4D, OseIF5A-2, eIF5A-2, EIF5A2
dpca2g088650.840	unknown protein	
dpca2g103540.840	SAUR-like auxin-responsive protein family 	OsSAUR14, OsSAUR15, SAUR15;OsSAUR58, OsSAUR60, SAUR60;OsSAUR21
dpca2g087330.840	acyl carrier protein 5 (ACP5);acyl carrier protein 1 (ACP1);acyl carrier protein 2 (ACP2);acyl carrier protein 3 (ACP3);acyl carrier protein 4 (ACP4)	
dpca2g160200.840	unknown protein	Hsp20
dpca2g107270.840	unknown protein	
dpca2g116650.840	cell wall-associated kinase (WAK1);wall-associated kinase 2 (WAK2);wall associated kinase 5 (WAK5);wall associated kinase 3 (WAK3);wall associated kinase 4 (WAK4)	OsWAK108;OsWAK103
dpca2g109970.840	Arabidopsis protein of unknown function (DUF241)	
dpca2g173070.840	Cytochrome P450 superfamily protein;cytochrome P450, family 89, subfamily A, polypeptide 5 (CYP89A5);cytochrome P450, family 87, subfamily A, polypeptide 6 (CYP89A6);cytochrome P450, family 87, subfamily A, polypeptide 9 (CYP89A9);cytochrome P450, family 89, subfamily A, polypeptide 3 (CYP89A3)	
dpca2g089980.840	ARA3;RAB GTPase homolog 8A (RAB8A);Ras-related small GTP-binding family protein;RAB GTPase homolog 8 (RAB8)	OsRab8A5, OsRab8a;OsRab8A3;OsRab8A2;OsRab8B1
dpca2g100840.840	ETHYLENE INSENSITIVE 2 (EIN2);NRAMP metal ion transporter 6 (NRAMP6);natural resistance-associated macrophage protein 1 (NRAMP1);NRAMP5	OsEIN2.2, EIN2.2;OsEIN2, MHZ7/OsEIN2, OsEIN2/MHZ7, MHZ7;OsEIN2.3, EIN2.3
dpca2g097730.840	ribosomal protein S10 (RPS10)	
dpca2g171380.840	GATA transcription factor 7 (GATA7);GATA transcription factor 4 (GATA4);GATA transcription factor 12 (GATA12);GATA transcription factor 3 (GATA3)	OsGATA28;OsGATA7;OsGATA25;OsGATA6, OsGATA1, GATA1
dpca2g156670.840	phosphate starvation-induced gene 2 (PS2);Pyridoxal phosphate phosphatase-related protein	OsACP1
dpca2g104000.840	cationic amino acid transporter 2 (CAT2);cationic amino acid transporter 3 (CAT3);cationic amino acid transporter 4 (CAT4);NYC1-like (NOL);Uncharacterized conserved protein (DUF2215)	OsCAT4;OsCAT11;nol, NOL1, OsNOL, OsNOL1
dpca2g112390.840	cytochrome P450, family 86, subfamily B, polypeptide 1 (CYP86B1);Cytochrome P450 superfamily protein;cytochrome P450, family 86, subfamily C, polypeptide 1 (CYP86C1);cytochrome P450, family 86, subfamily C, polypeptide 2 (CYP86C2)	OsCYP94E1
dpca2g117960.840	Galactose oxidase/kelch repeat superfamily protein;SKP1 interacting partner 4 (SKIP4)	OsFbox553, Os_F0250, OsFBK23, FBK23;OsFbox129, Os_F0178, OsFBK11, FBK11;OsFbox073, OsFbox73, Os_F0359, OsFBK3, FBK3;OsFbox340, Os_F0124, OsFBK18, FBK18
dpca2g127230.840	Histone superfamily protein	H3R-21;H3R-11;OsHTR702
dpca2g093930.840	NRPB8A;NRPB8B	
dpca2g157230.840	NAD(P)-binding Rossmann-fold superfamily protein	OsCADL, OsCCRL11, CCRL11;OS-CCR, OsCCR, CCR, OsCCR20, OsCCR14, CCR14, OsCCR2, CCR2;OsCCR19
dpca2g096350.840	Protein of unknown function, transmembrane-40	
dpca2g114020.840	Translation protein SH3-like family protein	OsRPL21.2
dpca2g117940.840	TRICHOME BIREFRINGENCE-LIKE 27 (TBL27);TRICHOME BIREFRINGENCE-LIKE 25 (TBL25);TRICHOME BIREFRINGENCE-LIKE 26 (TBL26);TRICHOME BIREFRINGENCE-LIKE 21 (TBL21);TRICHOME BIREFRINGENCE-LIKE 23 (TBL23)	OsTBL40;OsTBL41;OsTBL44;OsTBL45;OsTBL43
dpca2g154900.840	Peroxidase superfamily protein	prx26;prx86, OsPRX86;prx88, OsPRX88;prx27, PRX27, OsPRX27
dpca2g173330.840	Glutaredoxin family protein	OsGRL3;OsGRL8;OsGRL4;OsGRL16;OsGRL14
dpca2g107690.840	Dof-type zinc finger DNA-binding family protein;TARGET OF MONOPTEROS 6 (TMO6);DOF zinc finger protein 1 (DOF1);OBF-binding protein 3 (OBP3)	OsDof11, Dof11, OsDof-11, OsDof13, Dof13;OsDof22, Dof22, OsDof-22, OsDof23, Dof23;OsDof21, Dof21, OsDof-21, OsCDF2, CDF2, OsDof22, Dof22;OsDof14, Dof14, OsDof-14, OsDof12, Dof12;OsDof16, Dof16, OsDof-16
dpca2g129620.840	Calcium-binding EF-hand family protein	OsDSR-1, DSR-1;OsSCS1
dpca2g105810.840	REDUCED VERNALIZATION RESPONSE 1 (VRN1)	OsSTA105, OsB3DNA
dpca2g133130.840	NAD(P)H dehydrogenase C1 (NDC1);alpha/beta-Hydrolases superfamily protein;carboxyesterase 13 (CXE13);CXE12	OsNDC1;GID1L2, OsGID1L2;GID1L2
dpca2g091040.840	photosystem I subunit D-2 (PSAD-2);photosystem I subunit D-1 (PSAD-1)	PsaD, OsPsaD
dpca2g127250.840	Histone superfamily protein	H3R-21;H3R-11;OsHTR702
dpca2g097990.840	FH interacting protein 1 (FIP1);GL2-EXPRESSION MODULATOR (GEM);GRAM domain family protein	OsGRAM
dpca2g155060.840	aspartate aminotransferase 1 (ASP1);aspartate aminotransferase 3 (ASP3);aspartate aminotransferase 2 (ASP2);aspartate aminotransferase 4 (ASP4)	OsAAT3;AST, OsAAT1
dpca2g095730.840	ankyrin repeat family protein	
dpca2g088170.840	RmlC-like cupins superfamily protein;pirin (PRN);pirin, putative	OsPRN
dpca2g129260.840	Leucine-rich receptor-like protein kinase family protein;EF-TU receptor (EFR)	
dpca2g096580.840	EMBRYONIC FLOWER 2 (EMF2);REDUCED VERNALIZATION RESPONSE 2 (VRN2)	OsZOS9-03;OsEMF2a, OsEMF2, EMF2, ZOS4-02, OsZOS4-02, OsPcG3, PcG3
dpca2g098770.840	1-amino-cyclopropane-1-carboxylate synthase 8 (ACS8);1-aminocyclopropane-1-carboxylate synthase 9 (ACS9);1-aminocyclopropane-1-carboxylate synthase 4 (ACS4);ACC synthase 5 (ACS5);1-aminocyclopropane-1-carboxylate synthase 11 (ACS11)	ACC1*, OsACS1, Os-ACS1, ACC1, OsACC1;ACC3*, ACC3, OsACS3, OS-ACS3, OsACC3;OsACS4, OS-ACS4;OsACS2, Os-ACS2;OsACS5, OS-ACS5, OsBphi008a
dpca2g167920.840	SUPPRESSOR OF RPS4-RLD 1 (SRFR1)	
dpca2g116860.840	ARD4;ATARD2	OsARD4;Sip2A, ARD 2, ARD2, OsARD2, OsARD, IDI1, OsIDI1;Sip2, OsARD1, ARD1, OsIDI1, IDI1, OsIDI1L/OsARD1
dpca2g136750.840	Alpha-L RNA-binding motif/Ribosomal protein S4 family protein	
dpca2g117800.840	CONTAINS InterPro DOMAIN/s: Proteasome assembly chaperone 3 (InterPro:IPR018788)	
dpca2g150860.840	fucosyltransferase 1 (FT1);fucosyltransferase 2 (FUT2);fucosyltransferase 8 (FUT8)	
dpca2g088250.840	Tetratricopeptide repeat (TPR)-like superfamily protein;Pentatricopeptide repeat (PPR) superfamily protein	OsPPS1
dpca2g091520.840	NO VEIN (NOV);DNA binding;NO VEIN-LIKE (NVL)	ST01
dpca2g153070.840	Plant protein of unknown function (DUF247)	OsDUF247
dpca2g158490.840	Pectin lyase-like superfamily protein	OsPSE1, OsPLL1, PLL1;OsPLL2, PLL2
dpca2g120910.840	vascular related NAC-domain protein 1 (VND1);Arabidopsis NAC domain containing protein 26 (ANAC026)	OsSWN7, SWN7, ONAC090, ONAC90, VND6, VND4/5/6, OsVND6, OsVND4/5/6, DLN155, OsDLN155;ONAC052, ONAC52;ONAC018, ONAC18, OsSWN4;ONAC056, ONAC56, OsSWN5, SWN5;ONAC031, ONAC31, OsSWN3, LOP1, OsLOP1
dpca2g173140.840	RING/U-box superfamily protein;ATL8	OsRING192;OsRING107;OsRING194;OsRING330
dpca2g103200.840	GNOM (GN);GNOM-like 1 (GNL1);GNOM-like 2 (GNL2)	OsGNOM1, GNOM1, CRL4/GNOM1, CRL2/CRL3;OsSEC7-7, OsGEF14, GEF14;OsSEC7-1, OsGEF15, GEF15
dpca2g123570.840	Lung seven transmembrane receptor family protein	OsCOLD6
dpca2g142710.840	NADPH-dependent thioredoxin reductase A (NTRA);NADPH-dependent thioredoxin reductase B (NTRB);NADPH-dependent thioredoxin reductase C (NTRC)	OsNTRA, NtrA;OsNTRB, NtrB;OsNTRC, NtrC, OsGRL15
dpca2g110560.840	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	OsLTP2.12, OsLtpII.12;nsLTP2, OsnsLTP2, OsLTP2.3, Ltp2, OsLTP2, RLTP2, OsLtpII.3
dpca2g161720.840	ABC transporter family protein;P-glycoprotein 17 (PGP17);P-glycoprotein 18 (PGP18);P-glycoprotein 16 (PGP16)	OsABCB9, OsPGP9, OsISC33;OsABCB7, ABCB7, OsPGP7, OsMDR17;OsABCB14, ABCB14, OsPGP14, OsMDR13, OsABCB14_1, OsABCB14_2;OsABCB15, ABCB15, OsPGP15, OsMDR1, OsMDR2, MDR2, OsSTA125;OsABCB22, ABCB22, OsPGP22, OsMDR14
dpca2g109650.840	electron-transfer flavoprotein:ubiquinone oxidoreductase (ETFQO)	OsETFQO
dpca2g107030.840	NAD(P)-binding Rossmann-fold superfamily protein	
dpca2g172800.840	nitrate transporter 2:1 (NRT2:1);nitrate transporter 2.4 (NRT2.4);nitrate transporter 2.2 (NRT2.2);nitrate transporter 2.3 (NRT2.3);high affinity nitrate transporter 2.6 (NRT2.6)	OsNRT2.2, OsNRT2.1, NRT2.1;OsNRT2.1, OsNRT2.2;NRT2.3, OsNRT2.3, OsNRT2;1, OsNRT2.3a, OsNRT2.3b, OsNRT2;3a, OsNRT2.5;OsNRT2.4
dpca2g129670.840	cinnamoyl coa reductase 1 (CCR1);cinnamoyl coa reductase (CCR2)	OS-CCR, OsCCR, CCR, OsCCR20, OsCCR14, CCR14, OsCCR2, CCR2;OsCCR19;OsCCR17;OsCCR21
dpca2g129970.840	maternal effect embryo arrest 16 (MEE16);RING/U-box superfamily protein	OsRING403;OsRING302;OsRING306, OsWLG, FLW3, OsFLW3, OsC3HC4_072, C3HC4_072;OsBIRF1, OsRING50, RING50, OsC3HC4_022, C3HC4_022;OsRING52, OsC3HC4_064, C3HC4_064
dpca2g119680.840	RNA-binding (RRM/RBD/RNP motifs) family protein	OsRRM1-89;OsRRM1-188;OsRRM1-133
dpca2g097580.840	Protein of unknown function (DUF1336)	
dpca2g090520.840	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein;rotamase CYP 4 (ROC4);rotamase CYP 3 (ROC3)	OsCYP22, OsCYP-10;OsCYP20-3, OsCYP-5;OsCYP19-3, Cyp1, OsCYP-25, OsCYP19-2a, OsCYP19-2b;CYC2, cyc2*, cyc2, OsCYP2, Cyp2, OsCYP19-2, CYP19-2, OsCYP-2, OsCyp2-P, OsCyp2, OsCYP19-1, LRT2/OsCYP2, lrt2*, lrt2, Ppcti
dpca2g172030.840	rotamase CYP 3 (ROC3);Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein;rotamase CYP 1 (ROC1);rotamase cyclophilin 5 (ROC5);rotamase cyclophilin 2 (ROC2)	CYC2, cyc2*, cyc2, OsCYP2, Cyp2, OsCYP19-2, CYP19-2, OsCYP-2, OsCyp2-P, OsCyp2, OsCYP19-1, LRT2/OsCYP2, lrt2*, lrt2, Ppcti;OsCYP19-3, Cyp1, OsCYP-25, OsCYP19-2a, OsCYP19-2b;OsCYP20-1, OsCYP-17, OsCYP20-1a, OsCYP20-1b
dpca2g109860.840	Protein of unknown function (DUF726)	OsSTS1
dpca2g122700.840	Pentatricopeptide repeat (PPR) superfamily protein;Tetratricopeptide repeat (TPR)-like superfamily protein;mitochondrial editing factor  21 (MEF21);LOW PSII ACCUMULATION 66 (LPA66)	OsPLS12;OsSTA208, OsDGK6
dpca2g095760.840	Gibberellin-regulated family protein	OsGASR1, GASR1
dpca2g117760.840	Protein kinase family protein with leucine-rich repeat domain;Leucine-rich receptor-like protein kinase family protein;receptor like protein 52 (RLP52)	OsCLV2b
dpca2g130040.840	serine/arginine-rich 22 (SRZ-22);RNA recognition motif and CCHC-type zinc finger domains containing protein;SRZ-21	Os-RSZ21, OsRSZ21, RSZ21, Os-RSZp21b, OsRSZp21b, RSZp21b, RRM1-45, OsRRM1-45;Os-RSZ21a, OsRSZ21a, Os-RSZp21a, OsRSZp21a, RSZp21a, RRM1-117, OsRRM1-117
dpca2g115330.840	appr-1-p processing enzyme family protein	
dpca2g170460.840	unknown protein	
dpca2g142280.840	MINICHROMOSOME INSTABILITY 12 (MIS12)-LIKE (MIS12)	OsMIS12
dpca2g123080.840	XB3 ortholog 3 in Arabidopsis thaliana (XBAT33);XB3 ortholog 2 in Arabidopsis thaliana (XBAT32);XB3 ortholog 1 in Arabidopsis thaliana (XBAT31)	OsXBOS36, OsRING3, RING3;XBOS33, OsRING346, RING346;XBOS35, OsRING350, RING350
dpca2g142020.840	zinc finger (CCCH-type/C3HC4-type RING finger) family protein	OsC3H41, MKRN, OsRING387, RING387, OsCPSF30-L3, CPSF30-L3, OsC3H44, C3H44
dpca2g088910.840	Protein of unknown function (DUF789)	
dpca2g110710.840	HXXXD-type acyl-transferase family protein;acetyl CoA:(Z)-3-hexen-1-ol acetyltransferase (CHAT)	OsBEBT, BEBT, SD2, OsSD2
dpca2g122920.840	GRAS family transcription factor;RGA-like 1 (RGL1);SCARECROW (SCR);REPRESSOR OF GA1-3 1 (RGA1)	dlt, OsGRAS32, OsDLT, OsDLT1, DTL1, OsGRAS-32, OsGRAS32, GRAS-32, GRAS32, SMOS2/DLT, SMOS2, OsSMOS2, OsGS6, GS6, DLT/GS6/SMOS2;OsRAM1, OsGRAS43, GRAS43;OsSCR1, OsSCR, OsGRAS-41, OsGRAS41, GRAS-41, GRAS41;OsSCR, OsSCR2, SCR2, OsGRAS-51, OsGRAS51, GRAS-51, GRAS51;OsSLRL1, OsGAI, OsSLRL, OsGRAS-1, OsGRAS1, GAI, SLRL, GRAS-1, GRAS1
dpca2g110910.840	Tetratricopeptide repeat (TPR)-like superfamily protein	
dpca2g110970.840	Ribosomal protein S18	
dpca2g135800.840	pfkB-like carbohydrate kinase family protein	OsFRK3;OsFKII, OsFK1, FK1, FRK-2, OsFRK-2, FRK2, OsFRK2;OsFKI, OsFK2, FK2;OsHSA1, OsFLN2, FLN2, HSA1/OsFLN2;OsWLP2, OsFLN1, FLN1, HSA2, OsPAP6, PAP6, OsPAP6/OsFLN1
dpca2g171990.840	terpene synthase 14 (TPS14);terpene synthase 02 (TPS02);terpene synthase 10 (TPS10)	OsTPS3, OsLIS, LIS, TPS22, OsTPS22;OsTPS43;OsTPS13, TPS13, TPS3, OsTPS3;OsTPS21, TPS1, OsTPS1;OsTPS29, OsCAS, CAS, OsTPS3, TPS3, TPS33, OsTPS33
dpca2g123490.840	arginine decarboxylase 2 (ADC2);arginine decarboxylase 1 (ADC1)	OsADC1, ARGDC, ADC, OsAdc1;ADCa, OsAdc2, OsADC2;OsADC3, OsADC1, ADC1
dpca2g100930.840	pescadillo-related	
dpca2g108850.840	demeter-like 1 (DML1);DEMETER (DME)	DML3a, OsDML3a;DML3b, OsDML3b;ROS1A, ROS1a, DME1, OsROS1A, OsROS1, ROS1, mOsROS1, ROS1A/DNG702, DNG702, OsDNG702;OsROS1D, ROS1D, ROS1d, ROS1D/DNG704, OsDNG704;ROS1C, ROS1c, Os ROS1C, DME2, OsDNG701, ROS1C/DNG701
dpca2g125570.840	WRKY DNA-binding protein 72 (WRKY72);WRKY DNA-binding protein 61 (WRKY61);WRKY42	OsWRKY73;OsWRKY1, OsWRKY1v2;OsWRKY9;OsWRKY43;OsWRKY5
dpca2g089780.840	LOW PSII ACCUMULATION 66 (LPA66);Tetratricopeptide repeat (TPR)-like superfamily protein;ORGANELLE TRANSCRIPT PROCESSING 85 (OTP85)	OsOTP85
dpca2g138250.840	3-ketoacyl-CoA synthase 5 (KCS5);3-ketoacyl-CoA synthase 6 (KCS6);3-ketoacyl-CoA synthase 9 (KCS9);3-ketoacyl-CoA synthase 4 (KCS4);3-ketoacyl-CoA synthase 17 (KCS17)	OsCUT7, OsKCS16, KCS16;OsCUT6;OsCUT5, OsKCS15, KCS15;OsCUT2, OsKCS3, KCS3;CER6/CUT1, CER6, CUT1, OsCER6, WSL4, KCS6, OsKCS6, CER6/CUT1/KCS6, OsHMS1, OsKCS8, KCS8
dpca2g153180.840	Rhomboid-related intramembrane serine protease family protein;RHOMBOID-like protein 10 (RBL10)	OsRhmbd6
dpca2g159900.840	Tetratricopeptide repeat (TPR)-like superfamily protein	
dpca2g171140.840	Phosphoribosyltransferase family protein;phosphoribosyl pyrophosphate (PRPP) synthase 2 (PRS2)	OsPRPS2
dpca2g161580.840	CONTAINS InterPro DOMAIN/s: Biogenesis of lysosome-related organelles complex-1, subunit 2 (InterPro:IPR019269)	
dpca2g135650.840	actin related protein 2 (ARP2);Actin-like ATPase superfamily protein;actin-11 (ACT11);actin 3 (ACT3)	OsACT1;RAc2
dpca2g171860.840	Translation initiation factor eIF3 subunit	BIP121
dpca2g165370.840	Ribosomal protein S11 family protein	
dpca2g115410.840	Protein kinase superfamily protein	OsRLCK152;OsRLCK123;OsRLCK277;OsRLCK52
dpca2g172580.840	BIP2;BIP1;BIP3	OsBiP1, BiP1, BiP, Bip3, OsBiP3, BIP1/OsBIP3, OsMed37_2, Med37_2;OsBiP5, OsBiP, BiP, BiP5, OsMed37_7, Med37_7;OsBiP2, Bip2;OsBiP4, BiP4, OsMed37_5, Med37_5, BiP2;OsBiP3, BiP3
dpca2g173130.840	unknown protein	
dpca2g103610.840	NAD(P)-linked oxidoreductase superfamily protein;ATB2	OsAKR, AKR, OsAKR3, AKR3;OsARK4;OsAKR3, AKR3
dpca2g120230.840	Major facilitator superfamily protein;polyol/monosaccharide transporter 5 (PMT5);polyol/monosaccharide transporter 2 (PMT2);polyol/monosaccharide transporter 1 (PMT1)	OsPLT3;OsPLT5;OsPLT7;OsPLT6
dpca2g137430.840	Caleosin-related family protein	OsPXG9
dpca2g169850.840	Uncharacterised conserved protein (UCP030365)	
dpca2g123120.840	NAD(P)-binding Rossmann-fold superfamily protein	
dpca2g143950.840	DNAJ heat shock family protein	OsDjB4;OsDjB1;OsDjB7, DjB7;OsDjB8;OsDjB5
dpca2g122290.840	syntaxin of plants 43 (SYP43);syntaxin of plants 41 (SYP41)	
dpca2g107630.840	post-illumination chlorophyll fluorescence increase (PIFI)	
dpca2g103250.840	Acyl-CoA N-acyltransferases (NAT) superfamily protein	
